Timestamp,Device,button,overview,screenshot
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:55_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-55_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-55_03-09-2015.jpg
12:12:56_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-12-56_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-12-56_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:18_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-18_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-18_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:26:18_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-18_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-18_03-09-2015.jpg
12:26:17_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-26-17_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-26-17_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:04_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-04_03-09-2015.jpg
12:30:04_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-04_03-09-2015.jpg
12:30:04_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-04_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:30:03_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-30-03_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-30-03_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:04_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-04_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-04_03-09-2015.jpg
12:52:05_03-09-2015,420038000547343232363230,button2,imagesARS/420038000547343232363230.button2.overview.12-52-05_03-09-2015.jpg,imagesARS/420038000547343232363230.button2.screenshot.12-52-05_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
12:53:09_03-09-2015,420038000547343232363230,button1,imagesARS/420038000547343232363230.button1.overview.12-53-09_03-09-2015.jpg,imagesARS/420038000547343232363230.button1.screenshot.12-53-09_03-09-2015.jpg
