Date	Device	Signal
Wed Jul  1 16:13:23 2015	S5610	-92
Wed Jul  1 16:13:33 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:13:44 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:13:44 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:13:44 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:13:54 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:14:15 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:14:26 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:14:26 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:14:26 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:14:26 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:14:36 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:14:47 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:14:47 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:14:47 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:14:47 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:14:57 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:14:58 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:15:08 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:15:08 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:15:08 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:15:18 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:15:19 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:15:19 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:15:19 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:15:19 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:15:19 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:15:29 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:15:29 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:15:29 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:15:40 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:15:40 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:15:50 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:15:50 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:15:50 2015	Feild?s MacBook Pro	-76
Wed Jul  1 16:15:50 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:01 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:16:01 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:16:01 2015	edc	-91
Wed Jul  1 16:16:11 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:16:11 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:16:11 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:16:11 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:32 2015	edc	-82
Wed Jul  1 16:16:32 2015	edc	-88
Wed Jul  1 16:16:32 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:16:32 2015	S5610	-89
Wed Jul  1 16:16:32 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:43 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:43 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:16:43 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:16:43 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:53 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:16:53 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:16:53 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:17:04 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:17:04 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:17:04 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:17:04 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:17:15 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:17:15 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:17:15 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:17:15 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:17:25 2015	S5610	-85
Wed Jul  1 16:17:25 2015	edc	-92
Wed Jul  1 16:17:25 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:17:25 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:17:36 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:17:36 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:17:36 2015	S5610	-92
Wed Jul  1 16:17:46 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:17:46 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:17:57 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:18:07 2015	Feild?s MacBook Pro	-80
Wed Jul  1 16:18:07 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:18:07 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:18:18 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:18:28 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:18:28 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:18:39 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:18:39 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:18:49 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:18:49 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:18:49 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:18:49 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:18:49 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:19:31 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:19:42 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:19:42 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:19:52 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:19:52 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:19:53 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:20:03 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:20:14 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:20:14 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:20:24 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:20:24 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:20:24 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:20:35 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:20:35 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:20:45 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:21:17 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:21:28 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:21:28 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:21:28 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:21:28 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:21:38 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:21:38 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:21:38 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:21:38 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:21:38 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:21:59 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:22:20 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:22:20 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:22:20 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:22:31 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:22:31 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:22:31 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:22:31 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:22:31 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:22:41 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:22:52 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:22:52 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:22:52 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:23:02 2015	edc	-89
Wed Jul  1 16:23:13 2015	edc	-90
Wed Jul  1 16:23:13 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:23:13 2015	edc	-86
Wed Jul  1 16:23:13 2015	edc	-85
Wed Jul  1 16:23:13 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:23:13 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:23:13 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:23:24 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:23:24 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:23:34 2015	edc	-88
Wed Jul  1 16:23:34 2015	edc	-86
Wed Jul  1 16:23:34 2015	edc	-87
Wed Jul  1 16:23:34 2015	edc	-85
Wed Jul  1 16:23:34 2015	edc	-84
Wed Jul  1 16:23:34 2015	edc	-87
Wed Jul  1 16:23:45 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:23:56 2015	edc	-92
Wed Jul  1 16:23:56 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:23:56 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:23:56 2015	edc	-85
Wed Jul  1 16:23:56 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:24:07 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:24:07 2015	edc	-88
Wed Jul  1 16:24:07 2015	edc	-86
Wed Jul  1 16:24:38 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:24:39 2015	edc	-90
Wed Jul  1 16:25:00 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:25:00 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:25:00 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:25:00 2015	Feild?s MacBook Pro	-94
Wed Jul  1 16:25:10 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:25:21 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:25:31 2015	edc	-90
Wed Jul  1 16:25:31 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:25:42 2015	edc	-87
Wed Jul  1 16:25:42 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:25:52 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:26:03 2015	edc	-92
Wed Jul  1 16:26:03 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:26:03 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:26:03 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:26:03 2015	edc	-83
Wed Jul  1 16:26:03 2015	edc	-90
Wed Jul  1 16:26:03 2015	edc	-88
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:26:13 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:26:24 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:26:45 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:26:45 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:26:56 2015	edc	-88
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:26:56 2015	Feild?s MacBook Pro	-77
Wed Jul  1 16:27:28 2015	edc	-83
Wed Jul  1 16:27:28 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:27:28 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:27:28 2015	edc	-85
Wed Jul  1 16:27:28 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:27:38 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:27:38 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:27:38 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:27:49 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:28:10 2015	edc	-87
Wed Jul  1 16:28:20 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:28:31 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:28:31 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:28:31 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:28:52 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:28:52 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:29:02 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:29:13 2015	edc	-90
Wed Jul  1 16:29:23 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:29:23 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:29:23 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:29:23 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:29:34 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:29:34 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:29:34 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:29:55 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:29:55 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:29:55 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:29:55 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:29:55 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:30:05 2015	edc	-91
Wed Jul  1 16:30:26 2015	edc	-89
Wed Jul  1 16:30:26 2015	edc	-88
Wed Jul  1 16:30:26 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:30:37 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:30:37 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:30:37 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:30:37 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:30:47 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:30:58 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:30:58 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:31:08 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:31:19 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:31:19 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:31:19 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:31:19 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:31:29 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:31:29 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:31:30 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:31:30 2015	Feild?s MacBook Pro	-78
Wed Jul  1 16:31:30 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:31:51 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:31:51 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:32:33 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:32:33 2015	Feild?s MacBook Pro	-80
Wed Jul  1 16:32:33 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:32:43 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:32:43 2015	Feild?s MacBook Pro	-93
Wed Jul  1 16:32:54 2015	edc	-91
Wed Jul  1 16:32:54 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:33:04 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:33:15 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:33:15 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:33:15 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:33:25 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:33:25 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:33:25 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:33:36 2015	edc	-91
Wed Jul  1 16:33:46 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:33:57 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:33:57 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:33:57 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:33:57 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:34:07 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:34:18 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:34:18 2015	Feild?s MacBook Pro	-81
Wed Jul  1 16:34:18 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:34:18 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:34:18 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:34:29 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:34:29 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:34:39 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:34:50 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:34:50 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:35:00 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:35:11 2015	edc	-88
Wed Jul  1 16:35:32 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:35:32 2015	Feild?s MacBook Pro	-81
Wed Jul  1 16:35:32 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:35:32 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:35:53 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:36:04 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:36:35 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:36:35 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:36:35 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:36:35 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:36:46 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:37:07 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:37:07 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:37:07 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:37:17 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:37:39 2015	edc	-88
Wed Jul  1 16:37:39 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:37:39 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:37:39 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:37:49 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:38:10 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:38:10 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:38:10 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:38:10 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:38:10 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-81
Wed Jul  1 16:38:32 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:38:42 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:38:42 2015	Feild?s MacBook Pro	-78
Wed Jul  1 16:38:42 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:38:53 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:38:53 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:39:14 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:39:14 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:39:14 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:39:24 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:39:56 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:39:56 2015	edc	-91
Wed Jul  1 16:39:56 2015	edc	-90
Wed Jul  1 16:39:56 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:40:06 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:40:06 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:40:06 2015	Feild?s MacBook Pro	-94
Wed Jul  1 16:40:17 2015	edc	-88
Wed Jul  1 16:40:17 2015	edc	-89
Wed Jul  1 16:40:17 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:40:17 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:40:27 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:40:38 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:40:38 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:40:38 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:40:38 2015	edc	-87
Wed Jul  1 16:40:38 2015	edc	-89
Wed Jul  1 16:40:38 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:40:49 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:40:49 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:40:49 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:40:49 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:40:59 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:40:59 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:41:10 2015	Feild?s MacBook Pro	-94
Wed Jul  1 16:41:31 2015	Martina?s MacBook Pro	-91
Wed Jul  1 16:41:41 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:41:41 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:41:52 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:41:52 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:41:52 2015	edc	-89
Wed Jul  1 16:42:02 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:42:02 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:42:13 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:42:13 2015	Feild?s MacBook Pro	-78
Wed Jul  1 16:42:13 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:42:34 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:42:34 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:42:45 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:42:45 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:43:06 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:43:06 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:43:17 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:43:27 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:43:27 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-82
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-80
Wed Jul  1 16:43:38 2015	Feild?s MacBook Pro	-92
Wed Jul  1 16:43:48 2015	Feild?s MacBook Pro	-81
Wed Jul  1 16:43:48 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:43:59 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:43:59 2015	Feild?s MacBook Pro	-84
Wed Jul  1 16:43:59 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:43:59 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:44:10 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:44:10 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:44:21 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:44:21 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:44:31 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:44:31 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:44:31 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:44:42 2015	Feild?s MacBook Pro	-83
Wed Jul  1 16:44:42 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:44:42 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:44:52 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:44:52 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:44:52 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:44:52 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:44:52 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:45:03 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:45:03 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:45:34 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:45:45 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:45:45 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:45:45 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:45:45 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:45:45 2015	Feild?s MacBook Pro	-86
Wed Jul  1 16:45:55 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:46:06 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:46:06 2015	Feild?s MacBook Pro	-80
Wed Jul  1 16:46:16 2015	edc	-89
Wed Jul  1 16:46:27 2015	Feild?s MacBook Pro	-87
Wed Jul  1 16:46:27 2015	Feild?s MacBook Pro	-91
Wed Jul  1 16:46:27 2015	edc	-88
Wed Jul  1 16:46:38 2015	Feild?s MacBook Pro	-90
Wed Jul  1 16:46:48 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:46:48 2015	Feild?s MacBook Pro	-85
Wed Jul  1 16:46:58 2015	Feild?s MacBook Pro	-89
Wed Jul  1 16:46:59 2015	Feild?s MacBook Pro	-88
Wed Jul  1 16:47:09 2015	Feild?s MacBook Pro	-89
